year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio
2022,Mid-level,Full-time,Data Scientist,57872,Partially remote
2022,Entry-level,Full-time,Data Analyst,64000,Full remote
2022,Entry-level,Full-time,Data Scientist,39925,Partially remote
2022,Senior,Full-time,Machine Learning Engineer,187200,Full remote
2022,Senior,Full-time,Machine Learning Engineer,116100,Full remote
2022,Senior,Full-time,Data Analyst,150000,On-site work
2022,Senior,Full-time,Data Analyst,127000,On-site work
2022,Senior,Full-time,Data Engineer,275000,Full remote
2022,Senior,Full-time,Data Engineer,166000,Full remote
2022,Senior,Full-time,Data Scientist,159699,On-site work
2022,Senior,Full-time,Data Scientist,138938,On-site work
2022,Entry-level,Full-time,BI Analyst,76000,Partially remote
2022,Senior,Full-time,Data Analyst,166700,On-site work
2022,Senior,Full-time,Data Analyst,119000,On-site work
2022,Senior,Full-time,Data Analyst,130000,On-site work
2022,Senior,Full-time,Data Analyst,100000,On-site work
2022,Senior,Full-time,Analytics Engineer,103432,On-site work
2022,Senior,Full-time,Analytics Engineer,92350,On-site work
2022,Senior,Full-time,Data Analyst,80000,On-site work
2022,Senior,Full-time,Data Analyst,52500,On-site work
2022,Senior,Full-time,Data Engineer,236000,Full remote
2022,Senior,Full-time,Data Engineer,182000,Full remote
2022,Senior,Full-time,Data Scientist,180000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Senior,Full-time,Data Scientist,225000,On-site work
2022,Senior,Full-time,Data Scientist,156400,On-site work
2022,Senior,Full-time,Data Analyst,135000,Full remote
2022,Senior,Full-time,Data Analyst,100000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,204500,On-site work
2022,Senior,Full-time,Machine Learning Engineer,142200,On-site work
2022,Mid-level,Full-time,Research Engineer,240000,Full remote
2022,Entry-level,Part-time,Data Analyst,125404,Partially remote
2022,Senior,Full-time,Data Engineer,300000,On-site work
2022,Senior,Full-time,Data Engineer,130000,On-site work
2022,Senior,Full-time,Data Engineer,195000,Full remote
2022,Senior,Full-time,Data Engineer,175000,Full remote
2022,Senior,Full-time,Data Engineer,155000,On-site work
2022,Senior,Full-time,Data Engineer,110000,On-site work
2022,Senior,Full-time,Data Operations Analyst,123000,On-site work
2022,Senior,Full-time,Data Operations Analyst,92250,On-site work
2022,Senior,Full-time,Data Engineer,170000,On-site work
2022,Senior,Full-time,Data Engineer,150000,On-site work
2022,Mid-level,Full-time,ML Engineer,180000,Full remote
2022,Mid-level,Full-time,ML Engineer,100000,Full remote
2022,Senior,Full-time,Data Engineer,97000,Full remote
2022,Senior,Full-time,Data Engineer,90000,Full remote
2022,Senior,Full-time,Data Engineer,200000,On-site work
2022,Senior,Full-time,Data Engineer,160000,On-site work
2022,Senior,Full-time,Machine Learning Engineer,210000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,180000,Full remote
2022,Senior,Full-time,Data Engineer,260000,On-site work
2022,Senior,Full-time,Data Engineer,180000,On-site work
2022,Executive,Full-time,Analytics Engineer,210000,Full remote
2022,Executive,Full-time,Analytics Engineer,157000,Full remote
2022,Entry-level,Full-time,Data Scientist,180000,Full remote
2022,Entry-level,Full-time,Data Scientist,100000,Full remote
2022,Mid-level,Full-time,Data Analyst,80000,On-site work
2022,Mid-level,Full-time,Data Analyst,52500,On-site work
2022,Senior,Full-time,Data Architect,128000,On-site work
2022,Senior,Full-time,Data Architect,81500,On-site work
2022,Senior,Full-time,Data Operations Engineer,105000,On-site work
2022,Senior,Full-time,Data Operations Engineer,70000,On-site work
2022,Senior,Full-time,Data Scientist,175000,On-site work
2022,Senior,Full-time,Data Scientist,122500,On-site work
2022,Senior,Full-time,Data Engineer,171000,On-site work
2022,Senior,Full-time,Data Engineer,117000,On-site work
2022,Senior,Full-time,Data Scientist,202800,On-site work
2022,Senior,Full-time,Data Scientist,104300,On-site work
2022,Senior,Full-time,Data Analyst,50432,On-site work
2022,Senior,Full-time,Data Analyst,36773,On-site work
2022,Senior,Full-time,Data Engineer,197000,On-site work
2022,Senior,Full-time,Data Engineer,99000,On-site work
2022,Senior,Full-time,Data Engineer,160000,On-site work
2022,Senior,Full-time,Data Engineer,110000,On-site work
2022,Senior,Full-time,Data Scientist,185900,On-site work
2022,Senior,Full-time,Data Scientist,129300,On-site work
2022,Mid-level,Full-time,Data Scientist,30000,Full remote
2022,Mid-level,Full-time,Analytics Engineer,78000,Full remote
2022,Mid-level,Full-time,Analytics Engineer,48000,Full remote
2022,Senior,Full-time,Data Engineer,170000,On-site work
2022,Senior,Full-time,Data Engineer,130000,On-site work
2022,Senior,Full-time,Data Analyst,150000,On-site work
2022,Senior,Full-time,Data Analyst,95000,On-site work
2022,Mid-level,Full-time,Data Engineer,78000,Full remote
2022,Mid-level,Full-time,Data Engineer,42000,Full remote
2022,Senior,Full-time,Data Architect,345600,On-site work
2022,Senior,Full-time,Data Architect,230400,On-site work
2022,Senior,Full-time,Data Engineer,145000,On-site work
2022,Senior,Full-time,Data Engineer,115000,On-site work
2022,Mid-level,Full-time,BI Analyst,78000,Full remote
2022,Mid-level,Full-time,BI Analyst,48000,Full remote
2022,Senior,Full-time,Data Analyst,175950,Full remote
2022,Senior,Full-time,Data Analyst,130050,Full remote
2022,Senior,Full-time,Data Engineer,205600,On-site work
2022,Senior,Full-time,Data Engineer,105700,On-site work
2022,Senior,Full-time,Data Analyst,236600,Full remote
2022,Senior,Full-time,Data Analyst,89200,Full remote
2022,Mid-level,Full-time,Data Scientist,84000,Full remote
2022,Mid-level,Full-time,Data Scientist,54000,Full remote
2022,Entry-level,Full-time,Data Scientist,80000,Full remote
2022,Senior,Full-time,Marketing Data Analyst,200000,Full remote
2022,Entry-level,Full-time,Data Scientist,73742,Full remote
2022,Senior,Full-time,Data Science Lead,165000,Partially remote
2022,Entry-level,Full-time,Data Scientist,33246,Partially remote
2022,Senior,Full-time,Data Engineer,185900,On-site work
2022,Senior,Full-time,Data Engineer,129300,On-site work
2022,Senior,Full-time,Data Analyst,169000,On-site work
2022,Senior,Full-time,Data Analyst,110600,On-site work
2021,Entry-level,Full-time,Power BI Developer,5409,Partially remote
2021,Mid-level,Full-time,Data Engineer,75050,Partially remote
2022,Senior,Full-time,Data Engineer,225000,On-site work
2022,Senior,Full-time,Data Engineer,184100,On-site work
2022,Senior,Full-time,Data Scientist,185900,On-site work
2022,Senior,Full-time,Data Scientist,129300,On-site work
2022,Senior,Full-time,Data Scientist,225000,On-site work
2022,Senior,Full-time,Data Scientist,156400,On-site work
2022,Senior,Full-time,Data Scientist,185900,On-site work
2022,Senior,Full-time,Data Scientist,129300,On-site work
2022,Entry-level,Full-time,Machine Learning Engineer,108000,On-site work
2022,Senior,Full-time,Product Data Scientist,8000,Full remote
2022,Senior,Full-time,Data Scientist,155000,Full remote
2022,Senior,Full-time,Data Scientist,38000,Full remote
2022,Mid-level,Full-time,Data Analyst,85000,On-site work
2022,Mid-level,Full-time,Data Analyst,65000,On-site work
2022,Senior,Full-time,Data Scientist,155000,Full remote
2022,Senior,Full-time,Data Scientist,38000,Full remote
2022,Mid-level,Full-time,Data Engineer,110820,On-site work
2022,Mid-level,Full-time,Data Engineer,92350,On-site work
2022,Senior,Full-time,Data Scientist,153600,Full remote
2022,Senior,Full-time,Data Scientist,106800,Full remote
2022,Senior,Full-time,Data Scientist,185000,Full remote
2022,Senior,Full-time,Data Scientist,50000,Full remote
2022,Senior,Full-time,Data Engineer,185900,On-site work
2022,Senior,Full-time,Data Engineer,129300,On-site work
2022,Senior,Full-time,Data Scientist,155000,Full remote
2022,Senior,Full-time,Data Scientist,38000,Full remote
2022,Senior,Full-time,Data Scientist,168000,Full remote
2022,Senior,Full-time,Data Scientist,130000,Full remote
2022,Senior,Full-time,Data Scientist,123400,On-site work
2022,Senior,Full-time,Data Scientist,88100,On-site work
2022,Senior,Full-time,Data Scientist,120000,Full remote
2022,Senior,Full-time,Data Scientist,55000,Full remote
2022,Senior,Full-time,Data Scientist,185900,On-site work
2022,Senior,Full-time,Data Scientist,129300,On-site work
2022,Senior,Full-time,Data Engineer,191200,On-site work
2022,Senior,Full-time,Data Engineer,130000,On-site work
2022,Senior,Full-time,Data Analyst,169000,On-site work
2022,Senior,Full-time,Data Analyst,110600,On-site work
2022,Senior,Full-time,Analytics Engineer,150000,On-site work
2022,Senior,Full-time,Analytics Engineer,120000,On-site work
2022,Senior,Full-time,Data Science Consultant,139000,On-site work
2022,Senior,Full-time,Data Science Consultant,122000,On-site work
2022,Senior,Full-time,Data Scientist,185900,On-site work
2022,Senior,Full-time,Data Scientist,129300,On-site work
2022,Senior,Full-time,Data Analyst,139600,On-site work
2022,Senior,Full-time,Data Analyst,85700,On-site work
2022,Senior,Full-time,Data Engineer,185000,Full remote
2022,Senior,Full-time,Data Engineer,50000,Full remote
2022,Senior,Full-time,Data Engineer,185900,On-site work
2022,Senior,Full-time,Data Engineer,129300,On-site work
2022,Senior,Full-time,Data Scientist,225000,On-site work
2022,Senior,Full-time,Data Scientist,156400,On-site work
2022,Senior,Full-time,Data Scientist,200000,Full remote
2022,Senior,Full-time,Data Scientist,175000,Full remote
2022,Senior,Full-time,Data Engineer,185900,On-site work
2022,Senior,Full-time,Data Engineer,129300,On-site work
2022,Mid-level,Full-time,ML Engineer,148500,Full remote
2022,Mid-level,Full-time,ML Engineer,98200,Full remote
2022,Senior,Full-time,Data Analyst,115000,Full remote
2022,Senior,Full-time,Data Analyst,95000,Full remote
2022,Senior,Full-time,Data Architect,225000,Full remote
2022,Senior,Full-time,Data Architect,66000,Full remote
2022,Senior,Full-time,Data Scientist,185000,Full remote
2022,Senior,Full-time,Data Scientist,50000,Full remote
2022,Senior,Full-time,Data Scientist,47280,On-site work
2022,Senior,Full-time,Data Scientist,37824,On-site work
2022,Mid-level,Full-time,Data Manager,134000,On-site work
2022,Mid-level,Full-time,Data Manager,98000,On-site work
2022,Mid-level,Full-time,Data Analyst,105000,On-site work
2022,Mid-level,Full-time,Data Analyst,62000,On-site work
2022,Entry-level,Full-time,BI Data Analyst,57000,Full remote
2022,Senior,Full-time,Big Data Engineer,161311,Partially remote
2022,Mid-level,Full-time,Data Scientist,144200,Full remote
2022,Mid-level,Full-time,Data Scientist,115360,Full remote
2022,Mid-level,Full-time,Data Scientist,83171,On-site work
2022,Senior,Full-time,Principal Data Architect,38154,Full remote
2022,Senior,Full-time,Data Engineer,73546,On-site work
2022,Senior,Full-time,Data Engineer,42026,On-site work
2022,Senior,Full-time,Data Engineer,170000,Full remote
2022,Senior,Full-time,Data Engineer,150000,Full remote
2022,Senior,Full-time,Data Architect,180000,Full remote
2022,Senior,Full-time,Data Architect,160000,Full remote
2022,Mid-level,Full-time,Data Scientist,108000,Partially remote
2022,Senior,Full-time,Machine Learning Manager,200000,Full remote
2022,Senior,Full-time,Machine Learning Manager,150000,Full remote
2022,Executive,Full-time,Data Manager,125976,Partially remote
2022,Senior,Full-time,Data Engineer,188700,Full remote
2022,Senior,Full-time,Data Engineer,160395,Full remote
2022,Senior,Full-time,Data Analyst,115934,Full remote
2022,Senior,Full-time,Data Analyst,81666,Full remote
2022,Senior,Full-time,Data Engineer,300000,On-site work
2022,Senior,Full-time,Data Engineer,225000,On-site work
2022,Senior,Full-time,Data Scientist,198440,Full remote
2022,Senior,Full-time,Data Scientist,144000,Full remote
2022,Senior,Full-time,Applied Scientist,191475,Full remote
2022,Senior,Full-time,Applied Scientist,141525,Full remote
2022,Senior,Full-time,Data Analyst,50432,On-site work
2022,Senior,Full-time,Data Analyst,36773,On-site work
2022,Mid-level,Full-time,Data Scientist,75648,Full remote
2022,Senior,Full-time,Lead Data Scientist,156868,Full remote
2022,Senior,Full-time,BI Analyst,200000,Full remote
2022,Senior,Full-time,Data Scientist,198440,On-site work
2022,Senior,Full-time,Data Scientist,144000,On-site work
2022,Senior,Full-time,Lead Machine Learning Engineer,69344,Full remote
2022,Mid-level,Full-time,NLP Engineer,5132,Full remote
2022,Senior,Contract,Data Analyst,90000,Full remote
2022,Mid-level,Full-time,Research Scientist,126080,On-site work
2022,Mid-level,Full-time,Research Scientist,84053,On-site work
2022,Senior,Full-time,Data Engineer,200000,Full remote
2022,Senior,Full-time,Data Engineer,180000,Full remote
2022,Mid-level,Full-time,Analytics Engineer,108000,Full remote
2022,Mid-level,Full-time,Analytics Engineer,85000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,210000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,180000,Full remote
2022,Senior,Full-time,Data Engineer,165000,Full remote
2022,Senior,Full-time,Data Engineer,132000,Full remote
2022,Senior,Full-time,Analytics Engineer,130000,Full remote
2022,Senior,Full-time,Analytics Engineer,110000,Full remote
2022,Mid-level,Full-time,BI Data Analyst,45050,Partially remote
2021,Entry-level,Full-time,Data Analyst,42028,Partially remote
2022,Mid-level,Full-time,Data Analytics Engineer,135000,Full remote
2022,Senior,Full-time,Data Engineer,178800,Full remote
2022,Senior,Full-time,Data Engineer,132100,Full remote
2022,Entry-level,Full-time,Data Analyst,20000,Partially remote
2022,Senior,Full-time,Machine Learning Engineer,140000,On-site work
2022,Senior,Full-time,Machine Learning Engineer,110000,On-site work
2022,Senior,Full-time,Data Engineer,160000,Full remote
2022,Senior,Full-time,Data Engineer,85000,Full remote
2022,Senior,Full-time,ETL Developer,250000,Full remote
2022,Senior,Full-time,ETL Developer,63000,Full remote
2022,Executive,Full-time,Data Engineer,187200,Full remote
2022,Executive,Full-time,Data Engineer,116100,Full remote
2022,Mid-level,Full-time,Data Scientist,10000,On-site work
2022,Senior,Full-time,Data Engineer,200000,Full remote
2022,Senior,Full-time,Data Engineer,145000,Full remote
2022,Senior,Full-time,Data Engineer,229998,On-site work
2022,Senior,Full-time,Data Engineer,154545,On-site work
2022,Senior,Full-time,Data Scientist,215000,On-site work
2022,Senior,Full-time,Data Scientist,159000,On-site work
2022,Senior,Full-time,Data Engineer,229998,On-site work
2022,Senior,Full-time,Data Engineer,154545,On-site work
2022,Entry-level,Full-time,AI Scientist,50000,Full remote
2022,Senior,Full-time,Data Scientist Lead,183000,Full remote
2022,Senior,Full-time,Data Analyst,99750,Full remote
2022,Senior,Full-time,Data Analyst,68400,Full remote
2022,Senior,Full-time,Data Scientist,236900,Full remote
2022,Senior,Full-time,Data Scientist,159200,Full remote
2022,Senior,Full-time,Data Science Manager,243225,Full remote
2022,Senior,Full-time,Data Science Manager,179775,Full remote
2022,Senior,Full-time,Data Engineer,175000,Full remote
2022,Senior,Full-time,Data Engineer,150000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,210000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,180000,Full remote
2022,Senior,Full-time,Data Scientist,148000,Full remote
